cf_id,company_name,outcome,backers_count,country,goal,pledged,launch_date,category,subcategory,first_name,last_name,email
2704,Ritter PLC,successful,554,CA,9500.0,14408.0,2020-12-25 06:00:00,music,indie rock,Melania,Klemm,melania.klemm@seidel.com
2470,Anderson Group,successful,135,DK,6300.0,14089.0,2020-05-09 05:00:00,music,rock,Katherine,Cooley,katherine.cooley@yahoo.com
1056,Smith and Sons,successful,122,US,5200.0,12467.0,2020-04-01 05:00:00,publishing,translations,Guillermo,Larsen,guillermo.larsen@yahoo.com
1278,Lam-Hamilton,successful,221,US,6000.0,11960.0,2021-06-14 05:00:00,film & video,science fiction,Jill,Barrios,jill.barrios@gmail.com
2987,Ho Ltd,successful,126,US,5800.0,7966.0,2020-08-03 05:00:00,theater,plays,Austin,Musatti,austin.musatti@tin.it
417,"Brown, Estrada and Jensen",successful,1022,US,105300.0,106321.0,2020-09-19 05:00:00,theater,plays,Jacinto,Rose,jacinto.rose@yahoo.com
670,Hunt LLC,successful,3177,US,20000.0,158832.0,2021-06-21 05:00:00,film & video,animation,Lucie,Redi,lucie.redi@googlemail.com
1427,Fowler-Smith,successful,198,CH,3000.0,11091.0,2021-03-03 06:00:00,theater,plays,Tania,Chapman,tania.chapman@remy.com
2918,Blair Inc,failed,26,CH,9900.0,1269.0,2021-02-05 06:00:00,music,rock,Alexandria,Best,alexandria.best@yahoo.co.uk
306,"Kelley, Stanton and Sanchez",successful,85,AU,3700.0,5107.0,2021-03-29 05:00:00,film & video,documentary,Edward,Scott,edward.scott@yahoo.com
1714,Hernandez-Macdonald,failed,1790,US,168700.0,141393.0,2020-04-27 05:00:00,theater,plays,Jake,Wiley,jake.wiley@outlook.com
1354,Joseph LLC,successful,3596,US,94900.0,194166.0,2021-01-20 06:00:00,theater,plays,Claudio,Reuter,claudio.reuter@morgan-collins.org.au
810,Webb-Smith,failed,37,US,9300.0,4124.0,2021-09-04 05:00:00,music,electric music,Laure,Traetta,laure.traetta@kay-perkins.co.uk
304,Johns PLC,successful,244,US,6800.0,14865.0,2020-11-01 05:00:00,music,rock,Magarete,Valentin,magarete.valentin@yahoo.com
752,Hardin-Foley,successful,5180,US,72400.0,134688.0,2020-06-21 05:00:00,theater,plays,Paige,Hill,paige.hill@jones.org.au
2254,"Fischer, Fowler and Arnold",successful,589,IT,20100.0,47705.0,2021-06-08 05:00:00,film & video,animation,Fulvio,Curiel,fulvio.curiel@reynolds.com
1654,Martinez-Juarez,successful,2725,US,31200.0,95364.0,2021-06-07 05:00:00,music,rock,Thibaut,Camarillo,thibaut.camarillo@hotmail.com
2729,Wilson and Sons,failed,35,IT,3500.0,3295.0,2021-05-16 05:00:00,film & video,shorts,Romana,Blanchard,romana.blanchard@googlemail.com
913,Clements Group,canceled,94,US,9000.0,4896.0,2021-02-10 06:00:00,music,rock,Thibault,Savorgnan,thibault.savorgnan@butler.biz
1388,Valenzuela-Cook,successful,300,US,6700.0,7496.0,2021-01-04 06:00:00,journalism,audio,Alexander,Pausini,alexander.pausini@gonzalez.info
76,"Parker, Haley and Foster",successful,144,US,2700.0,9967.0,2020-06-25 05:00:00,food,food trucks,Pierangelo,Scholtz,pierangelo.scholtz@lefevre.com
1172,Fuentes LLC,failed,558,US,83300.0,52421.0,2021-04-09 05:00:00,theater,plays,Emmanuelle,Keller,emmanuelle.keller@morton-clarke.com
2579,Moran and Sons,failed,64,US,9700.0,6298.0,2021-05-10 05:00:00,theater,plays,Isabella,Deleon,isabella.deleon@web.de
2371,Stevens Inc,canceled,37,US,8200.0,1546.0,2021-10-08 05:00:00,music,jazz,Timothy,Weitzel,timothy.weitzel@gmail.com
359,Martinez-Johnson,failed,245,US,96500.0,16168.0,2021-04-29 05:00:00,film & video,science fiction,Alfredo,Ingram,alfredo.ingram@hotmail.com
1423,Franklin Inc,successful,87,US,6200.0,6269.0,2020-05-01 05:00:00,music,jazz,Francesca,Kade,francesca.kade@luna-rael.org
2239,Perez PLC,successful,3116,US,43800.0,149578.0,2020-06-28 05:00:00,theater,plays,Tonia,Coleman,tonia.coleman@hotmail.com
1835,"Sanchez, Cross and Savage",failed,71,US,6000.0,3841.0,2021-02-15 06:00:00,technology,web,Gottfried,Barbe,gottfried.barbe@hotmail.com
2097,Pineda Ltd,failed,42,US,8700.0,4531.0,2020-08-11 05:00:00,games,video games,Jeffrey,Trommler,jeffrey.trommler@yahoo.com
1165,Powell and Sons,successful,909,US,18900.0,60934.0,2020-10-17 05:00:00,film & video,documentary,Giacobbe,Owens,giacobbe.owens@huet.fr
1368,Nunez-Richards,successful,1613,US,86400.0,103255.0,2020-10-12 05:00:00,technology,web,Conchita,Pagliaro,conchita.pagliaro@googlemail.com
2331,Pugh LLC,successful,136,US,8900.0,13065.0,2020-08-15 05:00:00,publishing,translations,Kevin,Delahaye,kevin.delahaye@ellis-wilson.com
3145,Rowe-Wong,successful,130,US,700.0,6654.0,2021-07-16 05:00:00,music,rock,Rouven,Ovadia,rouven.ovadia@gmail.com
2313,Williams-Santos,failed,156,CA,9400.0,6852.0,2021-01-15 06:00:00,food,food trucks,Piermaria,Laporte,piermaria.laporte@wesack.com
251,Weber Inc,failed,1368,GB,157600.0,124517.0,2021-01-13 06:00:00,theater,plays,Karolin,Johann,karolin.johann@hotmail.com
1956,"Avery, Brown and Parker",failed,102,US,7900.0,5113.0,2020-08-11 05:00:00,film & video,documentary,Steven,Folliero,steven.folliero@noos.fr
1575,Cox Group,failed,86,AU,7100.0,5824.0,2021-01-20 06:00:00,publishing,radio & podcasts,Livio,Rosselli,livio.rosselli@green.co.uk
1917,Jensen LLC,successful,102,US,600.0,6226.0,2020-10-27 05:00:00,games,video games,Gaetano,Leonardi,gaetano.leonardi@despacho.com
2447,Brown Inc,failed,253,US,156800.0,20243.0,2021-09-19 05:00:00,theater,plays,Cynthia,Robinson,cynthia.robinson@gilles.net
1813,Hale-Hayes,successful,4006,US,121600.0,188288.0,2021-01-05 06:00:00,film & video,animation,Eleni,Aponte,eleni.aponte@club-internet.fr
367,Mcbride PLC,failed,157,US,157300.0,11167.0,2020-10-18 05:00:00,theater,plays,Noelia,Romo,noelia.romo@yahoo.com
1803,Harris-Jennings,successful,1629,US,70300.0,146595.0,2021-05-01 05:00:00,theater,plays,Evelyn,Haynes,evelyn.haynes@clark.info
284,Becker-Scott,failed,183,US,7900.0,7875.0,2021-12-23 06:00:00,film & video,drama,Katharine,Zaccagnini,katharine.zaccagnini@hotmail.com
2603,"Todd, Freeman and Henry",successful,2188,US,73800.0,148779.0,2020-10-17 05:00:00,theater,plays,Lea,Merle,lea.merle@stey.de
653,"Martinez, Garza and Young",successful,2409,IT,108500.0,175868.0,2021-01-06 06:00:00,music,rock,Marta,Huynh,marta.huynh@hernandez.info
1131,Smith-Ramos,failed,82,DK,140300.0,5112.0,2020-09-20 05:00:00,film & video,documentary,Amador,Riley,amador.riley@hotmail.com
349,Brown-George,failed,1,GB,100.0,5.0,2021-04-20 05:00:00,food,food trucks,Julie,Coles,julie.coles@hotmail.fr
2509,Waters and Sons,successful,194,US,6300.0,13018.0,2021-08-12 05:00:00,technology,wearables,Beverley,Telesio,beverley.telesio@regnier.fr
3139,Brown Ltd,successful,1140,US,71100.0,91176.0,2020-11-08 06:00:00,theater,plays,Corinne,Mitschke,corinne.mitschke@hauffer.net
480,"Christian, Yates and Greer",successful,102,US,5300.0,6342.0,2021-02-16 06:00:00,theater,plays,Valerie,Ortega,valerie.ortega@tele2.it
1205,"Cole, Hernandez and Rodriguez",successful,2857,US,88700.0,151438.0,2021-03-27 05:00:00,theater,plays,Carlos,Delle,carlos.delle@hicks.com
291,"Ortiz, Valenzuela and Collins",successful,107,US,3300.0,6178.0,2021-01-04 06:00:00,publishing,nonfiction,Christina,Besnard,christina.besnard@delorme.com
1758,Valencia PLC,successful,160,GB,3400.0,6405.0,2021-05-13 05:00:00,music,rock,Rosario,Jacques,rosario.jacques@yahoo.com
766,"Gordon, Mendez and Johnson",successful,2230,US,137600.0,180667.0,2020-08-29 05:00:00,food,food trucks,Celal,Fischer,celal.fischer@aol.de
569,Johnson Group,successful,316,US,3900.0,11075.0,2021-02-28 06:00:00,music,jazz,Leonardo,Guzman,leonardo.guzman@andreozzi-abba.com
50,Rose-Fuller,successful,117,US,10000.0,12042.0,2021-09-28 05:00:00,film & video,science fiction,Clinton,Mason,clinton.mason@yahoo.com
1875,"Hughes, Mendez and Patterson",successful,6406,US,42800.0,179356.0,2021-09-30 05:00:00,theater,plays,Loretta,Mallet,loretta.mallet@sansoni-toscani.it
3040,"Brady, Cortez and Rodriguez",canceled,15,US,8200.0,1136.0,2021-03-05 06:00:00,theater,plays,Lorenzo,Roero,lorenzo.roero@hotmail.co.uk
179,"Wang, Nguyen and Horton",successful,192,US,6200.0,8645.0,2021-09-10 05:00:00,music,electric music,Lando,Gutierrez,lando.gutierrez@heser.com
114,"Santos, Williams and Brown",successful,26,CA,1100.0,1914.0,2020-08-21 05:00:00,theater,plays,Elaine,Patterson,elaine.patterson@rose-morris.org
260,Barnett and Sons,successful,723,US,26500.0,41205.0,2021-04-06 05:00:00,theater,plays,Marcella,Govoni,marcella.govoni@barkholz.net
1810,Petersen-Rodriguez,successful,170,IT,8500.0,14488.0,2021-06-28 05:00:00,theater,plays,Ettore,Amaldi,ettore.amaldi@germain.com
68,Burnett-Mora,successful,238,GB,6400.0,12129.0,2020-09-06 05:00:00,music,indie rock,Rufino,Gallegos,rufino.gallegos@webster-newton.co.uk
1148,King LLC,successful,55,US,1400.0,3496.0,2021-01-18 06:00:00,theater,plays,Georges,Richards,georges.richards@macdonald.com
2489,Miller Ltd,failed,1198,US,198600.0,97037.0,2020-11-10 06:00:00,publishing,nonfiction,Janice,Infantino,janice.infantino@hotmail.com
1586,Case LLC,failed,648,US,195900.0,55757.0,2020-02-28 06:00:00,theater,plays,Svetlana,Montanariello,svetlana.montanariello@putz.de
2339,"Swanson, Wilson and Baker",successful,128,AU,4300.0,11525.0,2021-02-25 06:00:00,photography,photography books,Agnolo,Cedillo,agnolo.cedillo@laboratorios.biz
1687,"Dean, Fox and Phillips",successful,2144,US,25600.0,158669.0,2021-12-03 06:00:00,theater,plays,Hannah,Jockel,hannah.jockel@ceravolo-tonisto.eu
1260,Smith-Smith,failed,64,US,189000.0,5916.0,2021-03-10 06:00:00,music,indie rock,Yvonne,Stout,yvonne.stout@sims.edu
2240,"Smith, Scott and Rodriguez",successful,2693,GB,94300.0,150806.0,2020-04-24 05:00:00,theater,plays,Anouk,Pace,anouk.pace@gmail.com
1762,"White, Robertson and Roberts",successful,432,US,5100.0,14249.0,2020-05-09 05:00:00,photography,photography books,Esteban,Valdez,esteban.valdez@hotmail.com
331,Martinez Inc,failed,62,US,7500.0,5803.0,2020-07-05 05:00:00,theater,plays,Angelina,Davies,angelina.davies@hotmail.com
1330,"Tucker, Mccoy and Marquez",successful,189,US,6400.0,13205.0,2020-11-03 06:00:00,theater,plays,Anastasie,Cadena,anastasie.cadena@live.com
427,"Martin, Lee and Armstrong",successful,154,GB,1600.0,11108.0,2020-11-18 06:00:00,food,food trucks,Hansjoachim,Lettiere,hansjoachim.lettiere@hall-mcdaniel.net
2929,"Dunn, Moreno and Green",successful,96,US,1900.0,2884.0,2021-02-23 06:00:00,music,indie rock,Yeni,Tejada,yeni.tejada@olson.edu.au
2940,"Jackson, Martinez and Ray",failed,750,US,85900.0,55476.0,2021-04-05 05:00:00,theater,plays,Dulce,Adinolfi,dulce.adinolfi@hotmail.com
2047,Patterson-Johnson,canceled,87,US,9500.0,5973.0,2021-08-30 05:00:00,theater,plays,Sean,Mielcarek,sean.mielcarek@gmail.com
536,Carlson-Hernandez,successful,3063,US,59200.0,183756.0,2021-08-21 05:00:00,theater,plays,Omar,Fonseca,omar.fonseca@grupo.org
238,Parker PLC,live,278,US,72100.0,30902.0,2021-01-05 06:00:00,theater,plays,Henry,Gucci,henry.gucci@leleu.fr
30,Yu and Sons,failed,105,US,6700.0,5569.0,2021-09-28 05:00:00,film & video,animation,Samira,Bottaro,samira.bottaro@vasseur.fr
1151,"Taylor, Johnson and Hernandez",canceled,1658,US,118200.0,92824.0,2021-08-29 05:00:00,film & video,television,Korinna,Arnold,korinna.arnold@zapata-saenz.biz
1484,Mack Ltd,successful,2266,US,139000.0,158590.0,2021-01-14 06:00:00,film & video,television,Marcela,Ferrante,marcela.ferrante@gmx.de
1941,Lamb-Sanders,failed,2604,DK,197700.0,127591.0,2021-04-30 05:00:00,film & video,animation,Douglas,Amaya,douglas.amaya@favata-brenna.net
546,Williams-Ramirez,failed,65,US,8500.0,6750.0,2021-01-14 06:00:00,theater,plays,Katherina,Barrientos,katherina.barrientos@trobbiani.eu
221,Weaver Ltd,failed,94,US,81600.0,9318.0,2020-04-12 05:00:00,theater,plays,Brittany,Tran,brittany.tran@tele2.it
2882,Barnes-Williams,live,45,US,8600.0,4832.0,2021-03-02 06:00:00,film & video,drama,Caroline,Reeves,caroline.reeves@yahoo.com
2938,"Richardson, Woodward and Hansen",failed,257,US,119800.0,19769.0,2020-11-08 06:00:00,theater,plays,Joe,Michaud,joe.michaud@yahoo.fr
785,"Hunt, Barker and Baker",successful,194,CH,9400.0,11277.0,2021-05-08 05:00:00,theater,plays,Marco,Vittadello,marco.vittadello@gmail.com
2785,"Ramos, Moreno and Lewis",successful,129,CA,9200.0,13382.0,2021-02-13 06:00:00,technology,wearables,Kim,Webb,kim.webb@yahoo.com.au
876,Harris Inc,successful,375,US,14900.0,32986.0,2020-06-05 05:00:00,theater,plays,Eugenia,Zichichi,eugenia.zichichi@yahoo.com
932,Peters-Nelson,failed,2928,CA,169400.0,81984.0,2021-03-15 05:00:00,theater,plays,Aurore,Rosemann,aurore.rosemann@leoncavallo-rusticucci.com
507,"Ferguson, Murphy and Bright",failed,4697,US,192100.0,178483.0,2021-04-25 05:00:00,music,rock,Giustino,Luzi,giustino.luzi@rolland.fr
1672,Robinson Group,failed,2915,US,98700.0,87448.0,2021-01-25 06:00:00,games,video games,Anita,Galindo,anita.galindo@gmail.com
917,Jordan-Wolfe,failed,18,US,4500.0,1863.0,2021-04-10 05:00:00,publishing,translations,Gunhild,Carrillo,gunhild.carrillo@elliott-gilbert.org
2931,Vargas-Cox,canceled,723,US,98600.0,62174.0,2021-05-06 05:00:00,food,food trucks,Rosa,Paul,rosa.paul@bien.com
2415,Yang and Sons,failed,602,CH,121700.0,59003.0,2021-04-29 05:00:00,theater,plays,Marliese,Oneal,marliese.oneal@gmail.com
1805,"Wilson, Wilson and Mathis",failed,1,US,100.0,2.0,2021-06-11 05:00:00,music,jazz,Bethany,Hartmann,bethany.hartmann@yahoo.com
495,"Wang, Koch and Weaver",failed,3868,IT,196700.0,174039.0,2021-08-01 05:00:00,film & video,shorts,Irina,Martineau,irina.martineau@gmail.com
2988,Cisneros Ltd,successful,409,US,10000.0,12684.0,2020-10-17 05:00:00,technology,web,Beatriz,Moulin,beatriz.moulin@pinto.com
3169,Williams-Jones,successful,234,US,600.0,14033.0,2020-05-06 05:00:00,technology,web,Lucas,Austin,lucas.austin@gmail.com
467,"Roberts, Hinton and Williams",successful,3016,US,35000.0,177936.0,2020-07-04 05:00:00,music,metal,Carole,Nohlmans,carole.nohlmans@yahoo.com
1551,"Gonzalez, Williams and Benson",successful,264,US,6900.0,13212.0,2020-07-30 05:00:00,photography,photography books,Bozena,Schmitt,bozena.schmitt@vallet.com
2467,"Hobbs, Brown and Lee",failed,504,AU,118400.0,49879.0,2021-02-07 06:00:00,food,food trucks,Aimee,Foconi,aimee.foconi@outlook.com
1193,"Russo, Kim and Mccoy",failed,14,US,10000.0,824.0,2020-11-17 06:00:00,film & video,science fiction,Marzena,Carrero,marzena.carrero@roskoth.de
1016,"Howell, Myers and Olson",canceled,390,US,52600.0,31594.0,2021-04-24 05:00:00,music,rock,Raisa,Poulain,raisa.poulain@fastwebnet.it
313,Bailey and Sons,failed,750,GB,120700.0,57010.0,2021-06-19 05:00:00,film & video,documentary,Marcantonio,Bennett,marcantonio.bennett@hopkins.com.au
117,Jensen-Brown,failed,77,US,9100.0,7438.0,2021-04-01 05:00:00,theater,plays,Kenneth,Hurst,kenneth.hurst@meunier.net
2747,Smith Group,failed,752,DK,106800.0,57872.0,2021-08-27 05:00:00,music,jazz,Marisela,Mende,marisela.mende@godoy-enriquez.com
1244,Murphy-Farrell,failed,131,US,9100.0,8906.0,2021-01-23 06:00:00,theater,plays,Blanka,Villareal,blanka.villareal@monduzzi.net
564,Everett-Wolfe,failed,87,US,10000.0,7724.0,2020-12-09 06:00:00,theater,plays,Tomislav,Stoppani,tomislav.stoppani@corporacin.org
3129,Young PLC,failed,1063,US,79400.0,26571.0,2020-05-20 05:00:00,music,jazz,Krystal,Ammaniti,krystal.ammaniti@barbier.fr
800,Park-Goodman,successful,272,US,5100.0,12219.0,2020-10-29 05:00:00,film & video,documentary,Deanna,Aporti,deanna.aporti@bouygtel.fr
1255,"York, Barr and Grant",canceled,25,US,3100.0,1985.0,2020-12-21 06:00:00,theater,plays,Donatella,Burns,donatella.burns@yahoo.de
2448,Little Ltd,successful,419,US,6900.0,12155.0,2021-01-25 06:00:00,journalism,audio,Margrit,Hooper,margrit.hooper@douglas.com
578,Brown and Sons,failed,76,US,27500.0,5593.0,2021-06-08 05:00:00,theater,plays,Baccio,Marcacci,baccio.marcacci@laposte.net
418,"Payne, Garrett and Thomas",successful,1621,IT,48800.0,175020.0,2020-12-21 06:00:00,theater,plays,Alfio,Roman,alfio.roman@hotmail.co.uk
255,Robinson Group,successful,1101,US,16200.0,75955.0,2020-07-03 05:00:00,music,indie rock,Soledad,Soto,soledad.soto@hotmail.de
1918,Robinson-Kelly,successful,1073,US,97600.0,119127.0,2020-08-29 05:00:00,theater,plays,Josh,Cimarosa,josh.cimarosa@hotmail.com
2837,Kelly-Colon,failed,4428,AU,197900.0,110689.0,2021-09-18 05:00:00,theater,plays,Nath,Rico,nath.rico@yahoo.com
842,"Turner, Scott and Gentry",failed,58,IT,5600.0,2445.0,2021-03-31 05:00:00,music,indie rock,Gary,Armani,gary.armani@web.de
503,Sanchez Ltd,canceled,1218,US,170700.0,57250.0,2021-05-14 05:00:00,photography,photography books,Miriam,Oquendo,miriam.oquendo@smith-watson.biz
602,Giles-Smith,successful,331,US,9700.0,11929.0,2022-02-01 06:00:00,journalism,audio,Monica,Mohaupt,monica.mohaupt@live.com
1317,Thompson-Moreno,successful,1170,US,62300.0,118214.0,2021-03-10 06:00:00,photography,photography books,Alec,Ho,alec.ho@parra-esparza.com
2071,Murphy-Fox,failed,111,US,5300.0,4432.0,2021-06-08 05:00:00,publishing,fiction,Harry,Fouquet,harry.fouquet@ibarra-cooper.com
2773,Rodriguez-Patterson,canceled,215,US,99500.0,17879.0,2021-02-27 06:00:00,film & video,drama,Arcelia,Babati,arcelia.babati@orange.fr
1814,Davis Ltd,successful,363,US,1400.0,14511.0,2020-10-11 05:00:00,food,food trucks,Trinidad,Vespa,trinidad.vespa@gmail.com
2600,Nelson-Valdez,failed,2955,US,145600.0,141822.0,2020-02-14 06:00:00,games,mobile games,Colette,Ryan,colette.ryan@hotmail.com
426,Kelly PLC,failed,1657,US,184100.0,159037.0,2021-03-11 06:00:00,theater,plays,Richard,Andre,richard.andre@porras.org
2206,Nguyen and Sons,successful,103,US,5400.0,8109.0,2020-09-13 05:00:00,theater,plays,Ellinor,Leclercq,ellinor.leclercq@gmail.com
2032,Jones PLC,successful,147,US,2300.0,8244.0,2021-01-30 06:00:00,theater,plays,Patricio,Guillon,patricio.guillon@web.de
397,Gilmore LLC,successful,110,CA,1400.0,7600.0,2020-12-09 06:00:00,publishing,nonfiction,Kirsten,Chindamo,kirsten.chindamo@carrillo-wall.com
865,Lee-Cobb,failed,926,CA,140000.0,94501.0,2021-04-14 05:00:00,theater,plays,Leo,Petruzzi,leo.petruzzi@yahoo.com
3027,"Jones, Wiley and Robbins",successful,134,US,7500.0,14381.0,2020-11-01 05:00:00,technology,wearables,Margot,Tomaselli,margot.tomaselli@junck.org
31,"Martin, Gates and Holt",successful,269,US,1500.0,13980.0,2021-01-11 06:00:00,theater,plays,Ansaldo,Marks,ansaldo.marks@patel-odonnell.com
1234,"Bowen, Davies and Burns",successful,175,US,2900.0,12449.0,2021-01-18 06:00:00,film & video,television,Regina,Morin,regina.morin@barcaccia.net
497,Nguyen Inc,successful,69,US,7300.0,7348.0,2020-09-11 05:00:00,technology,web,Karla,Medici,karla.medici@yahoo.com
2084,Walsh-Watts,successful,190,US,3600.0,8158.0,2021-10-05 05:00:00,film & video,documentary,Morgan,Irizarry,morgan.irizarry@williams-harris.biz
337,"Ray, Li and Li",successful,237,US,5000.0,7119.0,2021-02-04 06:00:00,film & video,documentary,Natividad,Wong,natividad.wong@hoevel.com
3182,Murray Ltd,failed,77,GB,6000.0,5438.0,2020-11-19 06:00:00,music,rock,Anna,Freeman,anna.freeman@snyder.net
1494,Bradford-Silva,failed,1748,US,180400.0,115396.0,2020-10-09 05:00:00,theater,plays,Emilia,Vivaldi,emilia.vivaldi@garnier.fr
2570,Mora-Bradley,failed,79,US,9100.0,7656.0,2021-01-09 06:00:00,theater,plays,Gerda,Cook,gerda.cook@tin.it
2205,"Cardenas, Thompson and Carey",successful,196,IT,9200.0,12322.0,2021-04-10 05:00:00,music,rock,Andrey,Faure,andrey.faure@frederick-mitchell.info
314,"Lopez, Reid and Johnson",failed,889,US,164100.0,96888.0,2021-03-22 05:00:00,theater,plays,Charlotte,Duke,charlotte.duke@ochoa.org
1659,Fox-Williams,successful,7295,US,128900.0,196960.0,2021-12-15 06:00:00,music,electric music,Cindy,Castillo,cindy.castillo@virgilio.it
1656,"Taylor, Wood and Taylor",successful,2893,CA,42100.0,188057.0,2020-07-15 05:00:00,technology,wearables,Hiltrud,Thibault,hiltrud.thibault@barbe.com
514,King Inc,failed,56,US,7400.0,6245.0,2020-12-23 06:00:00,film & video,drama,Kasimir,Jaime,kasimir.jaime@gmail.com
649,"Cole, Petty and Cameron",failed,1,US,100.0,3.0,2020-08-12 05:00:00,technology,wearables,Sabine,Lachmann,sabine.lachmann@phillips.org
1769,Mcclain LLC,successful,820,US,52000.0,91014.0,2021-01-17 06:00:00,theater,plays,Andrea,Arroyo,andrea.arroyo@yahoo.com.au
33,Sims-Gross,failed,83,US,8700.0,4710.0,2021-03-05 06:00:00,technology,wearables,Matthew,Velasquez,matthew.velasquez@gmail.com
195,Perez Group,successful,2038,US,63400.0,197728.0,2021-05-01 05:00:00,publishing,translations,Severino,Linares,severino.linares@angeli.com
742,Haynes-Williams,successful,116,US,8700.0,10682.0,2020-09-05 05:00:00,film & video,animation,Swantje,Lomeli,swantje.lomeli@gmx.de
2093,Ford LLC,failed,2025,GB,169700.0,168048.0,2021-08-01 05:00:00,publishing,nonfiction,Marcus,Espino,marcus.espino@comolli.eu
1338,Moreno Ltd,successful,1345,AU,108400.0,138586.0,2021-04-14 05:00:00,technology,web,Allen,Gates,allen.gates@gmail.com
52,"Moore, Cook and Wright",successful,168,US,7300.0,11579.0,2021-03-19 05:00:00,film & video,drama,Mauricio,Saunders,mauricio.saunders@hotmail.co.uk
1651,Ortega LLC,successful,137,CH,1700.0,12020.0,2021-04-12 05:00:00,theater,plays,Gilbert,Cornejo,gilbert.cornejo@hotmail.com
452,"Silva, Walker and Martin",successful,186,IT,9800.0,13954.0,2022-01-15 06:00:00,theater,plays,Letizia,Gulotta,letizia.gulotta@howard.biz
1808,"Huynh, Gallegos and Mills",successful,125,US,4300.0,6358.0,2021-04-14 05:00:00,theater,plays,Etta,Gutknecht,etta.gutknecht@leconte.net
2288,Anderson LLC,failed,14,IT,6200.0,1260.0,2020-05-20 05:00:00,theater,plays,Shelley,Perry,shelley.perry@gierschner.de
1855,Garza-Bryant,successful,202,US,800.0,14725.0,2021-07-16 05:00:00,theater,plays,Geoffrey,Williams,geoffrey.williams@poste.it
3035,Mays LLC,successful,103,US,6900.0,11174.0,2020-03-14 05:00:00,publishing,radio & podcasts,Cory,Stewart,cory.stewart@voila.fr
2285,Evans-Jones,successful,1785,US,38500.0,182036.0,2021-03-15 05:00:00,music,rock,Kristy,Bartlett,kristy.bartlett@outlook.com
1203,"Fischer, Torres and Walker",failed,656,US,118000.0,28870.0,2021-06-16 05:00:00,games,mobile games,Gianluca,Beck,gianluca.beck@green.biz
2852,"Tapia, Kramer and Hicks",successful,157,US,2000.0,10353.0,2021-04-29 05:00:00,theater,plays,Guido,Krein,guido.krein@gmail.com
2160,"Barnes, Wilcox and Riley",successful,555,US,5600.0,13868.0,2021-02-21 06:00:00,film & video,documentary,Leif,Monnier,leif.monnier@querini.it
113,Reyes PLC,successful,297,US,8300.0,8317.0,2020-09-13 05:00:00,technology,wearables,Jonas,Badoer,jonas.badoer@kennedy.biz
2609,"Pace, Simpson and Watkins",successful,123,US,6900.0,10557.0,2020-12-02 06:00:00,publishing,fiction,Devin,Ebert,devin.ebert@yahoo.fr
2529,"Valenzuela, Davidson and Castro",canceled,38,DK,8700.0,3227.0,2021-04-14 05:00:00,theater,plays,Slobodan,Camiscione,slobodan.camiscione@hotmail.com
1780,Dominguez-Owens,canceled,60,US,123600.0,5429.0,2021-07-16 05:00:00,music,rock,Volkmar,Gauthier,volkmar.gauthier@hotmail.com
1840,Thomas-Simmons,successful,3036,US,48500.0,75906.0,2021-04-10 05:00:00,film & video,documentary,Jordan,Rowe,jordan.rowe@outlook.com
2280,Beck-Knight,successful,144,AU,4900.0,13250.0,2020-11-16 06:00:00,theater,plays,Manon,Daugherty,manon.daugherty@segre.com
3150,Mccoy Ltd,successful,121,GB,8400.0,11261.0,2020-10-22 05:00:00,theater,plays,Estela,Segovia,estela.segovia@vodafone.it
2490,Dawson-Tyler,failed,1596,US,193200.0,97369.0,2020-12-08 06:00:00,games,mobile games,Giada,Celentano,giada.celentano@evans.net
3081,Johns-Thomas,canceled,524,US,54300.0,48227.0,2020-11-25 06:00:00,theater,plays,Clayton,Salcedo,clayton.salcedo@hotmail.co.uk
1954,"Quinn, Cruz and Schmidt",successful,181,US,8900.0,14685.0,2021-05-01 05:00:00,technology,web,Raven,Pinto,raven.pinto@hotmail.com
2560,Stewart Inc,failed,10,US,4200.0,735.0,2021-01-24 06:00:00,theater,plays,Lewis,Lewis,lewis.lewis@pisano.net
1071,Moore Group,successful,122,US,5600.0,10397.0,2021-12-09 06:00:00,film & video,drama,Rochus,Rousseau,rochus.rousseau@nguyen.com
1649,Carson PLC,successful,1071,CA,28800.0,118847.0,2021-09-05 05:00:00,technology,wearables,Belinda,Gamez,belinda.gamez@leleu.com
685,"Cruz, Hall and Mason",canceled,219,US,8000.0,7220.0,2021-06-06 05:00:00,technology,web,Angelo,Lozano,angelo.lozano@macias.com
1069,"Glass, Baker and Jones",failed,1121,US,117000.0,107622.0,2021-05-24 05:00:00,music,rock,Jorge,Monti,jorge.monti@clement.fr
1277,Marquez-Kerr,successful,980,US,15800.0,83267.0,2021-04-01 05:00:00,music,metal,Ricky,Harrell,ricky.harrell@martin.edu
2764,Stone PLC,successful,536,US,4200.0,13404.0,2021-07-13 05:00:00,theater,plays,Adriano,Wulf,adriano.wulf@schmidtke.net
959,Caldwell PLC,successful,1991,US,37100.0,131404.0,2020-12-17 06:00:00,photography,photography books,Pompeo,Bourdon,pompeo.bourdon@gmail.com
1746,Silva-Hawkins,canceled,29,US,7700.0,2533.0,2020-09-21 05:00:00,publishing,nonfiction,Kristie,Garrett,kristie.garrett@wernecke.com
2392,Gardner Inc,successful,180,US,3700.0,5028.0,2021-07-22 05:00:00,music,indie rock,Lodovico,Conley,lodovico.conley@yahoo.com
